date,close,high,low,open
25.09.2018__00:00__AM,222.19,222.82,219.7,219.75
26.09.2018__00:00__AM,220.42,223.75,219.76,221.0
27.09.2018__00:00__AM,224.95,226.44,223.54,223.82
28.09.2018__00:00__AM,225.74,225.84,224.02,224.79
01.10.2018__00:00__AM,227.26,229.42,226.35,227.95
02.10.2018__00:00__AM,229.28,230.0,226.63,227.25
03.10.2018__00:00__AM,232.07,233.47,229.78,230.05
04.10.2018__00:00__AM,227.99,232.35,226.73,230.78
05.10.2018__00:00__AM,224.29,228.41,220.58,227.96
08.10.2018__00:00__AM,223.77,224.8,220.2,222.21
09.10.2018__00:00__AM,226.87,227.27,222.2462,223.64
10.10.2018__00:00__AM,216.36,226.35,216.05,225.46
11.10.2018__00:00__AM,214.45,219.5,212.32,214.52
12.10.2018__00:00__AM,222.11,222.88,216.84,220.42
15.10.2018__00:00__AM,217.36,221.83,217.27,221.16
16.10.2018__00:00__AM,222.15,222.99,216.7627,218.93
17.10.2018__00:00__AM,221.19,222.64,219.34,222.3
18.10.2018__00:00__AM,216.02,219.74,213.0,217.86
19.10.2018__00:00__AM,219.31,221.26,217.43,218.06
22.10.2018__00:00__AM,220.65,223.36,218.94,219.79
23.10.2018__00:00__AM,222.73,223.25,214.7,215.83
24.10.2018__00:00__AM,215.09,224.23,214.54,222.6
25.10.2018__00:00__AM,219.8,221.38,216.75,217.71
26.10.2018__00:00__AM,216.3,220.19,212.67,215.9
29.10.2018__00:00__AM,212.24,219.69,206.09,219.19
30.10.2018__00:00__AM,213.3,215.18,209.27,211.15
31.10.2018__00:00__AM,218.86,220.45,216.62,216.88
01.11.2018__00:00__AM,222.22,222.36,216.81,219.05
02.11.2018__00:00__AM,207.48,213.65,205.43,209.55
05.11.2018__00:00__AM,201.59,204.39,198.17,204.3
06.11.2018__00:00__AM,203.77,204.72,201.69,201.92
07.11.2018__00:00__AM,209.95,210.06,204.13,205.97
08.11.2018__00:00__AM,208.49,210.12,206.75,209.98
09.11.2018__00:00__AM,204.47,206.01,202.25,205.55
12.11.2018__00:00__AM,194.17,199.85,193.79,199.0
13.11.2018__00:00__AM,192.23,197.18,191.4501,191.63
14.11.2018__00:00__AM,186.8,194.48,185.93,193.9
15.11.2018__00:00__AM,191.41,191.97,186.9,188.39
16.11.2018__00:00__AM,193.53,194.9695,189.46,190.5
19.11.2018__00:00__AM,185.86,190.7,184.99,190.0
20.11.2018__00:00__AM,176.98,181.47,175.51,178.37
21.11.2018__00:00__AM,176.78,180.27,176.55,179.73
23.11.2018__00:00__AM,172.29,176.595,172.1,174.94
26.11.2018__00:00__AM,174.62,174.95,170.26,174.24
27.11.2018__00:00__AM,174.24,174.77,170.88,171.51
28.11.2018__00:00__AM,180.94,181.29,174.93,176.73
29.11.2018__00:00__AM,179.55,182.8,177.7,182.66
30.11.2018__00:00__AM,178.58,180.33,177.03,180.29
03.12.2018__00:00__AM,184.82,184.94,181.21,184.46
04.12.2018__00:00__AM,176.69,182.3899,176.27,180.95
06.12.2018__00:00__AM,174.72,174.78,170.42,171.76
07.12.2018__00:00__AM,168.49,174.49,168.3,173.49
10.12.2018__00:00__AM,169.6,170.09,163.33,165.0
11.12.2018__00:00__AM,168.63,171.79,167.0,171.66
12.12.2018__00:00__AM,169.1,171.92,169.02,170.4
13.12.2018__00:00__AM,170.95,172.57,169.55,170.49
14.12.2018__00:00__AM,165.48,169.08,165.28,169.0
17.12.2018__00:00__AM,163.94,168.35,162.73,165.45
18.12.2018__00:00__AM,166.07,167.53,164.39,165.38
19.12.2018__00:00__AM,160.89,167.45,159.09,166.0
20.12.2018__00:00__AM,156.83,162.11,155.3,160.4
21.12.2018__00:00__AM,150.73,158.16,149.63,156.86
24.12.2018__00:00__AM,146.83,151.55,146.59,148.15
26.12.2018__00:00__AM,157.17,157.23,146.72,148.3
27.12.2018__00:00__AM,156.15,156.77,150.07,155.84
28.12.2018__00:00__AM,156.23,158.52,154.55,157.5
31.12.2018__00:00__AM,157.74,159.36,156.48,158.53
02.01.2019__00:00__AM,157.92,158.85,154.23,154.89
03.01.2019__00:00__AM,142.19,145.72,142.0,143.98
04.01.2019__00:00__AM,148.26,148.5499,143.8,144.53
07.01.2019__00:00__AM,147.93,148.83,145.9,148.7
08.01.2019__00:00__AM,150.75,151.82,148.52,149.56
09.01.2019__00:00__AM,153.31,154.53,149.63,151.29
10.01.2019__00:00__AM,153.8,153.97,150.86,152.5
11.01.2019__00:00__AM,152.29,153.7,151.51,152.88
14.01.2019__00:00__AM,150.0,151.27,149.22,150.85
15.01.2019__00:00__AM,153.07,153.39,150.05,150.27
16.01.2019__00:00__AM,154.94,155.88,153.0,153.08
17.01.2019__00:00__AM,155.86,157.66,153.26,154.2
18.01.2019__00:00__AM,156.82,157.88,155.9806,157.5
22.01.2019__00:00__AM,153.3,156.73,152.62,156.41
23.01.2019__00:00__AM,153.92,155.14,151.7,154.15
24.01.2019__00:00__AM,152.7,154.48,151.74,154.11
25.01.2019__00:00__AM,157.76,158.13,154.32,155.48
28.01.2019__00:00__AM,156.3,156.33,153.66,155.79
29.01.2019__00:00__AM,154.68,158.13,154.11,156.25
30.01.2019__00:00__AM,165.25,166.15,160.23,163.25
31.01.2019__00:00__AM,166.44,169.0,164.56,166.11
01.02.2019__00:00__AM,166.52,168.98,165.93,166.96
04.02.2019__00:00__AM,171.25,171.655,167.28,167.41
05.02.2019__00:00__AM,174.18,175.08,172.3501,172.86
06.02.2019__00:00__AM,174.24,175.57,172.8531,174.65
07.02.2019__00:00__AM,170.94,173.94,170.34,172.4
08.02.2019__00:00__AM,170.41,170.66,168.42,168.99
11.02.2019__00:00__AM,169.43,171.21,169.25,171.05
12.02.2019__00:00__AM,170.89,171.0,169.7,170.1
13.02.2019__00:00__AM,170.18,172.48,169.92,171.39
14.02.2019__00:00__AM,170.8,171.2615,169.38,169.71
15.02.2019__00:00__AM,170.42,171.7,169.75,171.25
19.02.2019__00:00__AM,170.93,171.44,169.49,169.71
20.02.2019__00:00__AM,172.03,173.32,170.99,171.19
21.02.2019__00:00__AM,171.06,172.37,170.3,171.8
22.02.2019__00:00__AM,172.97,173.0,171.38,171.58
25.02.2019__00:00__AM,174.23,175.87,173.95,174.16
26.02.2019__00:00__AM,174.33,175.3,173.1732,173.71
27.02.2019__00:00__AM,174.87,175.0,172.73,173.21
28.02.2019__00:00__AM,173.15,174.91,172.92,174.32
01.03.2019__00:00__AM,174.97,175.15,172.89,174.28
04.03.2019__00:00__AM,175.85,177.75,173.97,175.69
05.03.2019__00:00__AM,175.53,176.0,174.54,175.94
06.03.2019__00:00__AM,174.52,175.49,173.94,174.67
07.03.2019__00:00__AM,172.5,174.44,172.02,173.87
08.03.2019__00:00__AM,172.91,173.07,169.5,170.32
11.03.2019__00:00__AM,178.9,179.12,175.35,175.49
12.03.2019__00:00__AM,180.91,182.67,179.37,180.0
13.03.2019__00:00__AM,181.71,183.3,180.92,182.25
14.03.2019__00:00__AM,183.73,184.1,182.56,183.9
15.03.2019__00:00__AM,186.12,187.33,183.74,184.85
18.03.2019__00:00__AM,188.02,188.39,185.79,185.8
19.03.2019__00:00__AM,186.53,188.99,185.92,188.35
20.03.2019__00:00__AM,188.16,189.49,184.73,186.23
21.03.2019__00:00__AM,195.09,196.33,189.81,190.02
22.03.2019__00:00__AM,191.05,197.69,190.78,195.34
25.03.2019__00:00__AM,188.74,191.98,186.6,191.51
26.03.2019__00:00__AM,186.79,192.88,184.58,191.664
27.03.2019__00:00__AM,188.47,189.76,186.55,188.75
28.03.2019__00:00__AM,188.72,189.55900000000003,187.53,188.95
29.03.2019__00:00__AM,189.95,190.08,188.54,189.83
01.04.2019__00:00__AM,191.24,191.68,188.38,191.64
02.04.2019__00:00__AM,194.02,194.46,191.05,191.09
03.04.2019__00:00__AM,195.35,196.5,193.15,193.25
04.04.2019__00:00__AM,195.69,196.37,193.14,194.79
05.04.2019__00:00__AM,197.0,197.1,195.93,196.45
08.04.2019__00:00__AM,200.1,200.23,196.34,196.42
09.04.2019__00:00__AM,199.5,202.85,199.23,200.32
10.04.2019__00:00__AM,200.62,200.74,198.18,198.68
11.04.2019__00:00__AM,198.95,201.0,198.4431,200.85
12.04.2019__00:00__AM,198.87,200.14,196.21,199.2
15.04.2019__00:00__AM,199.23,199.85,198.01,198.58
16.04.2019__00:00__AM,199.25,201.37,198.56,199.46
17.04.2019__00:00__AM,203.13,203.38,198.61,199.54
18.04.2019__00:00__AM,203.86,204.15,202.52,203.12
22.04.2019__00:00__AM,204.53,204.94,202.34,202.83
23.04.2019__00:00__AM,207.48,207.75,203.9,204.43
24.04.2019__00:00__AM,207.16,208.48,207.05,207.36
25.04.2019__00:00__AM,205.28,207.76,205.12,206.83
26.04.2019__00:00__AM,204.3,205.0,202.12,204.9
29.04.2019__00:00__AM,204.61,205.97,203.86,204.4
30.04.2019__00:00__AM,200.67,203.4,199.11,203.06
01.05.2019__00:00__AM,210.52,215.31,209.23,209.88
02.05.2019__00:00__AM,209.15,212.65,208.13,209.84
03.05.2019__00:00__AM,211.75,211.84,210.23,210.89
06.05.2019__00:00__AM,208.48,208.84,203.5,204.29
07.05.2019__00:00__AM,202.86,207.4175,200.825,205.88
08.05.2019__00:00__AM,202.9,205.34,201.75,201.9
09.05.2019__00:00__AM,200.72,201.68,196.66,200.4
10.05.2019__00:00__AM,197.18,198.85,192.77,197.419
13.05.2019__00:00__AM,185.72,189.48,182.85,187.71
14.05.2019__00:00__AM,188.66,189.7,185.41,186.41
15.05.2019__00:00__AM,190.92,191.75,186.02,186.27
16.05.2019__00:00__AM,190.08,192.4689,188.84,189.91
17.05.2019__00:00__AM,189.0,190.9,186.76,186.93
20.05.2019__00:00__AM,183.09,184.349,180.2839,183.52
21.05.2019__00:00__AM,186.6,188.0,184.7,185.22
22.05.2019__00:00__AM,182.78,185.71,182.55,184.66
23.05.2019__00:00__AM,179.66,180.54,177.81,179.8
24.05.2019__00:00__AM,178.97,182.14,178.62,180.2
28.05.2019__00:00__AM,178.23,180.59,177.91,178.92
29.05.2019__00:00__AM,177.38,179.35,176.0,176.42
30.05.2019__00:00__AM,178.3,179.23,176.67,177.95
31.05.2019__00:00__AM,175.07,177.99,174.99,176.23
03.06.2019__00:00__AM,173.3,177.92,170.27,175.6
04.06.2019__00:00__AM,179.64,179.83,174.52,175.44
05.06.2019__00:00__AM,182.54,184.99,181.14,184.28
06.06.2019__00:00__AM,185.22,185.47,182.1489,183.08
07.06.2019__00:00__AM,190.15,191.92,185.77,186.51
10.06.2019__00:00__AM,192.58,195.37,191.62,191.81
11.06.2019__00:00__AM,194.81,196.0,193.6,194.86
12.06.2019__00:00__AM,194.19,195.97,193.385,193.95
13.06.2019__00:00__AM,194.15,196.79,193.6,194.7
14.06.2019__00:00__AM,192.74,193.5863,190.3,191.545
17.06.2019__00:00__AM,193.89,194.96,192.17,192.9
18.06.2019__00:00__AM,198.45,200.29,195.21,196.05
19.06.2019__00:00__AM,197.87,199.88,197.31,199.68
20.06.2019__00:00__AM,199.46,200.61,198.03,200.37
21.06.2019__00:00__AM,198.78,200.85,198.15,198.8
24.06.2019__00:00__AM,198.58,200.16,198.17,198.54
25.06.2019__00:00__AM,195.57,199.26,195.29,198.43
26.06.2019__00:00__AM,199.8,200.99,197.35,197.77
27.06.2019__00:00__AM,199.74,201.57,199.57,200.29
28.06.2019__00:00__AM,197.92,199.495,197.05,198.68
01.07.2019__00:00__AM,201.55,204.49,200.65,203.17
02.07.2019__00:00__AM,202.73,203.1323,201.36,201.41
03.07.2019__00:00__AM,204.41,204.44,202.6901,203.28
05.07.2019__00:00__AM,204.23,205.08,202.9,203.35
08.07.2019__00:00__AM,200.02,201.4,198.41,200.81
09.07.2019__00:00__AM,201.24,201.51,198.81,199.2
10.07.2019__00:00__AM,203.23,203.73,201.56,201.85
11.07.2019__00:00__AM,201.75,204.39,201.71,203.31
12.07.2019__00:00__AM,203.3,204.0,202.2,202.45
15.07.2019__00:00__AM,205.21,205.87,204.0,204.09
16.07.2019__00:00__AM,204.5,206.11,203.5,204.59
17.07.2019__00:00__AM,203.35,205.0915,203.27,204.05
18.07.2019__00:00__AM,205.66,205.88,203.7,204.0
19.07.2019__00:00__AM,202.59,206.5,202.36,205.79
22.07.2019__00:00__AM,207.22,207.23,203.61,203.65
23.07.2019__00:00__AM,208.84,208.91,207.29,208.46
24.07.2019__00:00__AM,208.67,209.15,207.17,207.67
25.07.2019__00:00__AM,207.02,209.24,206.73,208.89
26.07.2019__00:00__AM,207.74,209.73,207.14,207.48
29.07.2019__00:00__AM,209.68,210.64,208.44,208.46
30.07.2019__00:00__AM,208.78,210.16,207.31,208.76
31.07.2019__00:00__AM,213.04,221.37,211.3,216.42
01.08.2019__00:00__AM,208.43,218.03,206.7435,213.9
02.08.2019__00:00__AM,204.02,206.43,201.63,205.53
05.08.2019__00:00__AM,193.34,198.649,192.58,197.99
06.08.2019__00:00__AM,197.0,198.067,194.04,196.31
07.08.2019__00:00__AM,199.04,199.56,193.82,195.41
08.08.2019__00:00__AM,203.43,203.53,199.39,200.2
09.08.2019__00:00__AM,200.99,202.76,199.29,201.3
12.08.2019__00:00__AM,200.48,202.0516,199.15,199.62
13.08.2019__00:00__AM,208.97,212.14,200.83,201.02
14.08.2019__00:00__AM,202.75,206.44,202.5869,203.16
15.08.2019__00:00__AM,201.74,205.14,199.67,203.46
16.08.2019__00:00__AM,206.5,207.16,203.84,204.28
19.08.2019__00:00__AM,210.35,212.7307,210.025,210.62
20.08.2019__00:00__AM,210.36,213.35,210.32,210.88
21.08.2019__00:00__AM,212.64,213.65,211.6032,212.99
22.08.2019__00:00__AM,212.46,214.435,210.75,213.19
23.08.2019__00:00__AM,202.64,212.051,201.0,209.43
26.08.2019__00:00__AM,206.49,207.19,205.0573,205.86
27.08.2019__00:00__AM,204.16,208.55,203.53,207.86
28.08.2019__00:00__AM,205.53,205.72,203.32,204.1
29.08.2019__00:00__AM,209.01,209.32,206.655,208.5
30.08.2019__00:00__AM,208.74,210.45,207.2,210.16
03.09.2019__00:00__AM,205.7,206.98,204.22,206.43
04.09.2019__00:00__AM,209.19,209.48,207.32,208.39
05.09.2019__00:00__AM,213.28,213.97,211.51,212.0
06.09.2019__00:00__AM,213.26,214.42,212.51,214.05
09.09.2019__00:00__AM,214.17,216.44,211.07,214.84
10.09.2019__00:00__AM,216.7,216.78,211.71,213.86
11.09.2019__00:00__AM,223.59,223.71,217.73,218.07
12.09.2019__00:00__AM,223.085,226.42,222.86,224.8
13.09.2019__00:00__AM,218.75,220.79,217.02,220.0
16.09.2019__00:00__AM,219.9,220.13,217.56,217.73
17.09.2019__00:00__AM,220.7,220.82,219.12,219.96
18.09.2019__00:00__AM,222.77,222.85,219.44,221.06
19.09.2019__00:00__AM,220.96,223.76,220.37,222.01
20.09.2019__00:00__AM,217.73,222.56,217.473,221.38
23.09.2019__00:00__AM,218.72,219.84,217.65,218.95
24.09.2019__00:00__AM,217.68,222.49,217.19,221.055
25.09.2019__00:00__AM,221.03,221.5,217.1402,218.55
26.09.2019__00:00__AM,219.89,220.94,218.83,220.0
27.09.2019__00:00__AM,218.82,220.96,217.2814,220.54
30.09.2019__00:00__AM,223.97,224.58,220.79,220.9
01.10.2019__00:00__AM,224.59,228.22,224.2,225.07
02.10.2019__00:00__AM,218.96,223.58,217.93,223.06
03.10.2019__00:00__AM,220.82,220.96,215.132,218.43
04.10.2019__00:00__AM,227.01,227.49,223.89,225.64
07.10.2019__00:00__AM,227.06,229.93,225.84,226.27
08.10.2019__00:00__AM,224.4,228.06,224.33,225.82
09.10.2019__00:00__AM,227.03,227.79,225.64,227.03
10.10.2019__00:00__AM,230.09,230.44,227.3,227.93
11.10.2019__00:00__AM,236.21,237.64,232.3075,232.95
14.10.2019__00:00__AM,235.87,238.1342,234.6701,234.9
15.10.2019__00:00__AM,235.32,237.65,234.88,236.39
16.10.2019__00:00__AM,234.37,235.24,233.2,233.37
17.10.2019__00:00__AM,235.28,236.15,233.52,235.09
18.10.2019__00:00__AM,236.41,237.58,234.29,234.59
21.10.2019__00:00__AM,240.51,240.99,237.32,237.52
22.10.2019__00:00__AM,239.96,242.2,239.6218,241.16
23.10.2019__00:00__AM,243.18,243.24,241.22,242.1
24.10.2019__00:00__AM,243.58,244.8,241.805,244.51
25.10.2019__00:00__AM,246.58,246.73,242.88,243.16
28.10.2019__00:00__AM,249.05,249.25,246.72,247.42
29.10.2019__00:00__AM,243.29,249.75,242.57,248.97
30.10.2019__00:00__AM,243.26,245.3,241.21,244.76
31.10.2019__00:00__AM,248.76,249.17,237.26,247.24
01.11.2019__00:00__AM,255.82,255.93,249.16,249.54
04.11.2019__00:00__AM,257.5,257.845,255.38,257.33
05.11.2019__00:00__AM,257.13,258.19,256.32,257.05
06.11.2019__00:00__AM,257.24,257.49,255.365,256.77
07.11.2019__00:00__AM,259.43,260.35,258.11,258.74
08.11.2019__00:00__AM,260.14,260.44,256.85,258.69
11.11.2019__00:00__AM,262.2,262.47,258.28,258.3
12.11.2019__00:00__AM,261.96,262.79,260.92,261.55
13.11.2019__00:00__AM,264.47,264.78,261.07,261.13
14.11.2019__00:00__AM,262.64,264.88,262.1,263.75
15.11.2019__00:00__AM,265.76,265.78,263.01,263.68
18.11.2019__00:00__AM,267.1,267.43,264.23,265.8
19.11.2019__00:00__AM,266.29,268.0,265.3926,267.9
20.11.2019__00:00__AM,263.19,266.083,260.4,265.54
21.11.2019__00:00__AM,262.01,264.005,261.18,263.69
22.11.2019__00:00__AM,261.78,263.18,260.84,262.59
25.11.2019__00:00__AM,266.37,266.44,262.52,262.71
26.11.2019__00:00__AM,264.29,267.16,262.5,266.94
27.11.2019__00:00__AM,267.84,267.98,265.31,265.58
29.11.2019__00:00__AM,267.25,268.0,265.9,266.6
02.12.2019__00:00__AM,264.16,268.25,263.45,267.27
03.12.2019__00:00__AM,259.45,259.53,256.29,258.31
04.12.2019__00:00__AM,261.74,263.31,260.68,261.07
05.12.2019__00:00__AM,265.58,265.89,262.73,263.79
06.12.2019__00:00__AM,270.71,271.0,267.3,267.48
09.12.2019__00:00__AM,266.92,270.8,264.91,270.0
10.12.2019__00:00__AM,268.48,270.07,265.86,268.6
11.12.2019__00:00__AM,270.77,271.1,268.5,268.81
12.12.2019__00:00__AM,271.46,272.5599,267.321,267.78
13.12.2019__00:00__AM,275.15,275.3,270.93,271.46
16.12.2019__00:00__AM,279.86,280.79,276.98,277.0
17.12.2019__00:00__AM,280.41,281.77,278.8,279.57
18.12.2019__00:00__AM,279.74,281.9,279.12,279.8
19.12.2019__00:00__AM,280.02,281.18,278.95,279.5
20.12.2019__00:00__AM,279.44,282.65,278.56,282.23
23.12.2019__00:00__AM,284.0,284.25,280.3735,280.53
24.12.2019__00:00__AM,284.27,284.89,282.9197,284.69
26.12.2019__00:00__AM,289.91,289.98,284.7,284.82
27.12.2019__00:00__AM,289.8,293.97,288.12,291.12
30.12.2019__00:00__AM,291.52,292.69,285.22,289.46
31.12.2019__00:00__AM,293.65,293.68,289.52,289.93
02.01.2020__00:00__AM,300.35,300.6,295.19,296.24
03.01.2020__00:00__AM,297.43,300.58,296.5,297.15
06.01.2020__00:00__AM,299.8,299.96,292.75,293.79
07.01.2020__00:00__AM,298.39,300.9,297.48,299.84
08.01.2020__00:00__AM,303.19,304.4399,297.156,297.16
09.01.2020__00:00__AM,309.63,310.43,306.2,307.235
10.01.2020__00:00__AM,310.33,312.67,308.25,310.6
13.01.2020__00:00__AM,316.96,317.07,311.15,311.64
14.01.2020__00:00__AM,312.68,317.57,312.17,316.7
15.01.2020__00:00__AM,311.34,315.5,309.55,311.85
16.01.2020__00:00__AM,315.24,315.7,312.09,313.59
17.01.2020__00:00__AM,318.73,318.74,315.0,316.27
21.01.2020__00:00__AM,316.57,319.02,316.0,317.19
22.01.2020__00:00__AM,317.7,319.99,317.31,318.58
23.01.2020__00:00__AM,319.23,319.56,315.65,317.92
24.01.2020__00:00__AM,318.31,323.33,317.5188,320.25
27.01.2020__00:00__AM,308.95,311.77,304.88,310.06
28.01.2020__00:00__AM,317.69,318.4,312.19,312.6
29.01.2020__00:00__AM,324.34,327.85,321.38,324.45
30.01.2020__00:00__AM,323.87,324.09,318.75,320.5435
31.01.2020__00:00__AM,309.51,322.68,308.29,320.93
03.02.2020__00:00__AM,308.66,313.49,302.22,304.3
04.02.2020__00:00__AM,318.85,319.64,313.6345,315.31
05.02.2020__00:00__AM,321.45,324.76,318.95,323.52
06.02.2020__00:00__AM,325.21,325.22,320.2648,322.57
07.02.2020__00:00__AM,320.03,323.4,318.0,322.37
10.02.2020__00:00__AM,321.55,321.55,313.85,314.18
11.02.2020__00:00__AM,319.61,323.9,318.71,323.6
12.02.2020__00:00__AM,327.2,327.22,321.47,321.47
13.02.2020__00:00__AM,324.87,326.22,323.35,324.19
14.02.2020__00:00__AM,324.95,325.98,322.85,324.73
18.02.2020__00:00__AM,319.0,319.75,314.61,315.36
19.02.2020__00:00__AM,323.62,324.57,320.0,320.0
20.02.2020__00:00__AM,320.3,324.65,318.21,322.63
21.02.2020__00:00__AM,313.05,320.45,310.5,318.62
24.02.2020__00:00__AM,298.18,304.18,289.23,297.26
25.02.2020__00:00__AM,288.08,302.53,286.13,300.95
26.02.2020__00:00__AM,292.65,297.88,286.5,286.53
27.02.2020__00:00__AM,273.52,286.0,272.96,281.1
28.02.2020__00:00__AM,273.36,278.41,256.37,257.26
02.03.2020__00:00__AM,298.81,301.44,277.72,282.28
03.03.2020__00:00__AM,289.32,304.0,285.8,303.67
04.03.2020__00:00__AM,302.74,303.4,293.13,296.44
05.03.2020__00:00__AM,292.92,299.55,291.41,295.52
06.03.2020__00:00__AM,289.03,290.82,281.23,282.0
09.03.2020__00:00__AM,266.17,278.09,263.0,263.75
10.03.2020__00:00__AM,285.34,286.44,269.37,277.14
11.03.2020__00:00__AM,275.43,281.22,271.86,277.39
12.03.2020__00:00__AM,248.23,270.0,248.0,255.94
13.03.2020__00:00__AM,277.97,279.92,252.95,264.89
16.03.2020__00:00__AM,242.21,259.08,240.0,241.95
17.03.2020__00:00__AM,252.86,257.61,238.4,247.51
18.03.2020__00:00__AM,246.67,250.0,237.12,239.77
19.03.2020__00:00__AM,244.78,252.84,242.61,247.385
20.03.2020__00:00__AM,229.24,251.83,228.0,247.18
23.03.2020__00:00__AM,224.37,228.4997,212.61,228.08
24.03.2020__00:00__AM,246.88,247.69,234.3,236.36
25.03.2020__00:00__AM,245.52,258.25,244.3,250.75
26.03.2020__00:00__AM,258.44,258.68,246.36,246.52
27.03.2020__00:00__AM,247.74,255.87,247.05,252.75
30.03.2020__00:00__AM,254.81,255.52,249.4,250.74
31.03.2020__00:00__AM,254.29,262.49,252.0,255.6
01.04.2020__00:00__AM,240.91,248.72,239.13,246.5
02.04.2020__00:00__AM,244.93,245.15,236.9,240.34
03.04.2020__00:00__AM,241.41,245.7,238.9741,242.8
06.04.2020__00:00__AM,262.47,263.11,249.38,250.9
07.04.2020__00:00__AM,259.43,271.7,259.0,270.8
08.04.2020__00:00__AM,266.07,267.37,261.23,262.74
09.04.2020__00:00__AM,267.99,270.07,264.7,268.7
13.04.2020__00:00__AM,273.25,273.7,265.83,268.31
14.04.2020__00:00__AM,287.05,288.25,278.05,280.0
15.04.2020__00:00__AM,284.43,286.33,280.63,282.4
16.04.2020__00:00__AM,286.69,288.1975,282.3502,287.38
17.04.2020__00:00__AM,282.8,286.945,276.86,284.69
20.04.2020__00:00__AM,276.93,281.68,276.85,277.95
21.04.2020__00:00__AM,268.37,277.25,265.43,276.28
22.04.2020__00:00__AM,276.1,277.9,272.2,273.61
23.04.2020__00:00__AM,275.03,281.75,274.87,275.87
24.04.2020__00:00__AM,282.97,283.01,277.0,277.2
27.04.2020__00:00__AM,283.17,284.54,279.95,281.8
28.04.2020__00:00__AM,278.58,285.83,278.2,285.08
29.04.2020__00:00__AM,287.73,289.67,283.89,284.73
30.04.2020__00:00__AM,293.8,294.53,288.35,289.96
01.05.2020__00:00__AM,289.07,299.0,285.85,286.25
04.05.2020__00:00__AM,293.16,293.69,286.3172,289.17
05.05.2020__00:00__AM,297.56,301.0,294.46,295.06
06.05.2020__00:00__AM,300.63,303.24,298.87,300.46
07.05.2020__00:00__AM,303.74,305.17,301.97,303.22
08.05.2020__00:00__AM,310.13,310.35,304.29,305.64
11.05.2020__00:00__AM,315.01,317.05,307.24,308.1
12.05.2020__00:00__AM,311.41,319.688,310.91,317.83
13.05.2020__00:00__AM,307.65,315.95,303.21,312.15
14.05.2020__00:00__AM,309.54,309.79,301.53,304.51
15.05.2020__00:00__AM,307.71,307.9,300.21,300.35
18.05.2020__00:00__AM,314.96,316.5,310.3241,313.17
19.05.2020__00:00__AM,313.14,318.52,313.01,315.03
20.05.2020__00:00__AM,319.23,319.52,316.2,316.68
21.05.2020__00:00__AM,316.85,320.89,315.87,318.66
22.05.2020__00:00__AM,318.89,319.23,315.35,315.77
